pidx,jhno,pno,url,status,name,yomi,spot
1396,34,32,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2251/,市指定文化財,たたら絵巻「玉鋼縁起」,,島根県安来市
1397,34,33,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2252/,未指定文化的景観,安来港と安来の街並み,,島根県安来市
1398,34,34,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2253/,市指定無形文化財,民謡安来節,,島根県安来市
1399,34,35,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2254/,未指定文化的景観,飯梨川と赤江の新田開発,,島根県安来市
1400,34,36,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2255/,未指定無形民俗文化財,大呂愛宕ばやし,,島根県奥出雲町
1401,34,37,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2256/,未指定無形民俗文化財,竹﨑十七夜,,島根県奥出雲町
1402,35,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2377/,未指定非公開,米海軍横須賀基地Ｃ１建物（旧横須賀鎮守府庁舎）,,神奈川県横須賀市
1403,35,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2378/,未指定非公開,米海軍横須賀基地Ｃ２建物（旧横須賀鎮守府会議所・横須賀海軍艦船部庁舎）,,神奈川県横須賀市
1404,35,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2379/,未指定非公開,米海軍横須賀基地Ｂ39建物（旧横須賀海軍工廠庁舎）,,神奈川県横須賀市
1405,35,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2380/,未指定限定見学会等あり,海上自衛隊横須賀地方総監部田戸台分庁舎（旧横須賀鎮守府司令長官官舎）,,神奈川県横須賀市
1406,35,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2381/,未指定,逸見波止場衛門,,神奈川県横須賀市
1407,35,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2382/,国史跡,猿島砲台跡(東京湾要塞跡),,神奈川県横須賀市
1408,35,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2383/,国史跡限定見学会等あり,千代ヶ崎砲台跡(東京湾要塞跡),,神奈川県横須賀市
1409,35,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2384/,未指定,観音崎砲台跡(観音崎地区),,神奈川県横須賀市
1410,35,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2385/,未指定,三軒家砲台跡(観音崎地区),,神奈川県横須賀市
1411,35,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2386/,未指定ガイドツアーのみ見学可,走水低砲台跡（走水地区）,,神奈川県横須賀市
1412,35,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2387/,県有形,兵舎(東京湾第三海堡構造物),,神奈川県横須賀市
1413,35,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2388/,県有形毎月第一日曜日と行事開催日のみ公開,観測所(東京湾第三海堡構造物),,神奈川県横須賀市
1414,35,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2389/,県有形毎月第一日曜日と行事開催日のみ公開,探照灯(東京湾第三海堡構造物),,神奈川県横須賀市
1415,35,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2390/,県有形毎月第一日曜日と行事開催日のみ公開,砲側庫(東京湾第三海堡構造物),,神奈川県横須賀市
1416,35,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2391/,未指定,「ヨコスカ製銕所」「ヨコスカ造舩所」刻印れんが,,神奈川県横須賀市
1417,35,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2392/,国重文,スチームハンマー（旧横須賀製鉄所設置）1865年オランダ製　0.5トン片持型・３トン門型,,神奈川県横須賀市
1418,35,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2393/,未指定非公開,米海軍横須賀基地　ドライドック１～６号　（旧横須賀製鉄所・造船所・海軍工廠第一～第六号船渠）,,神奈川県横須賀市
1419,35,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2394/,市有形,近代造船所建築図面資料230点,,神奈川県横須賀市
1420,35,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2395/,国登録限定見学会等あり,走水水源地　煉瓦造貯水池・鉄筋コンクリート造浄水池,,神奈川県横須賀市
1421,35,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2396/,国登録限定見学会等あり,逸見浄水場　緩速ろ過池調整室４棟・配水池入口２棟・ヴェンチュリーメーター室１棟,,神奈川県横須賀市
1422,35,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2397/,未指定,七釜トンネル,,神奈川県横須賀市
1423,35,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2398/,未指定,横須賀港周辺の絵図,,神奈川県横須賀市
1424,35,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2399/,未指定,記念艦三笠（海上自衛隊横須賀地方総監部　旧三笠艦保存所）,,神奈川県横須賀市
1425,35,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2400/,国重要文化財,旧呉鎮守府司令長官官舎,,広島県呉市
1426,35,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2401/,国登録有形文化財,呉市入船山記念館休憩所（旧東郷家住宅離れ）,,広島県呉市
1427,35,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2402/,未指定日曜日のみ公開（要事前予約）,海上自衛隊呉地方総監部第一庁舎（旧呉鎮守府庁舎）、地区内のれんが建物群及び呉鎮守府地下施設群,,広島県呉市
1428,35,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2403/,国登録有形文化財,呉市水道局二河水源地取入口,,広島県呉市
1429,35,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2404/,国重要文化財桜の開花時期のみ公開,本庄水源地堰堤水道施設（堰堤、丸井戸、第一量水井、階段）,,広島県呉市
1430,35,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2405/,国登録有形文化財非公開（外観展望可）,呉市水道局宮原浄水場低区配水池,,広島県呉市
1431,35,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2406/,未指定,アレイからすこじま（旧呉海軍工廠本部前護岸及び関連施設）,,広島県呉市
1432,35,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2407/,市有形文化財,旧呉海軍工廠塔時計（呉市入船山記念館内）,,広島県呉市
1433,35,32,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2408/,未指定非公開（外観展望可）,昭和町れんが倉庫群 (株)ダイクレ呉第二工場亜鉛メッキ工場（旧呉海軍工廠砲熕部精密兵器工場）,,広島県呉市
1434,35,33,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2409/,未指定非公開（外観展望可）,昭和町れんが倉庫群 呉貿倉庫運輸(株)8号倉庫ほか（旧呉海軍工廠造兵部大砲庫など）,,広島県呉市
1435,35,34,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2410/,国登録有形文化財,呉市入船山記念館旧高烏砲台火薬庫,,広島県呉市
1436,35,35,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2411/,未指定,呉湾（広湾）を守る砲台群　高烏砲台跡,,広島県呉市
1437,35,36,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2412/,未指定,呉湾（広湾）を守る砲台群　大空山砲台跡,,広島県呉市
1438,35,37,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2413/,未指定,呉軍港全図（呉市入船山記念館所蔵）,,広島県呉市
1439,35,38,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2414/,未指定非公開（外観展望可）,ジャパンマリンユナイテッド(株)呉事業所大屋根（旧呉海軍工廠造船部造船船渠大屋根）,,広島県呉市
1440,35,39,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2415/,未指定,呉市海事歴史科学館（大和ミュージアム）の所蔵資料,,広島県呉市
1441,35,40,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2416/,未指定,旧呉海軍工廠海軍技手養成所跡と周辺の海軍遺構,,広島県呉市
1442,35,41,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2417/,未指定,長迫公園（旧海軍墓地）,,広島県呉市
1443,35,42,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2418/,未指定,歴史の見える丘,,広島県呉市
1444,35,43,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2419/,未指定,亀ヶ首発射場跡,,広島県呉市
1445,35,44,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2420/,市有形文化財,海上保安大学校煉瓦ホール（旧呉海軍工廠砲熕部火工場機械室）,,広島県呉市
1446,35,45,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2421/,国重文,旧佐世保無線電信所（針尾送信所）施設,,長崎県佐世保市
1447,35,46,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2422/,国登録,旧海軍佐世保鎮守府凱旋記念館（佐世保市民文化ホール）,,長崎県佐世保市
1448,35,47,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2423/,未指定外観のみ見学可,西九州倉庫（株）前畑1号倉庫（旧第五水雷庫）,,長崎県佐世保市
1449,35,48,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2424/,未指定非公開・一般立入禁止,岡本水源地,,長崎県佐世保市
1450,35,49,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2425/,未指定非公開・一般立入禁止,山ノ田水源地,,長崎県佐世保市
1451,35,50,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2426/,未指定外観のみ見学可,立神係船池（旧修理艦船繋留場）,,長崎県佐世保市
1452,35,51,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2427/,国登録外観のみ見学可,佐世保重工業（株）250トンクレーン,,長崎県佐世保市
1453,35,52,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2428/,未指定非公開・一般立入禁止,佐世保重工業（株）第5、第6ドック,,長崎県佐世保市
1454,35,53,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2429/,未指定外観のみ見学可,赤崎貯油所旧地下重油槽,,長崎県佐世保市
1455,35,54,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2430/,未指定非公開・一般立入禁止,庵崎貯油所地下重油槽,,長崎県佐世保市
1456,35,55,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2431/,未指定外観のみ見学可,旧佐世保要塞砲兵連隊跡（佐世保要塞及び関連施設）,,長崎県佐世保市
1457,35,56,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2432/,未指定外観のみ見学可,旧佐世保弾薬本庫（佐世保要塞及び関連施設）,,長崎県佐世保市
1458,35,57,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2433/,未指定,丸出山堡塁砲台跡・観測所跡（佐世保要塞及び関連施設）,,長崎県佐世保市
1459,35,58,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2434/,未指定非公開・一般立入禁止,俵ヶ浦弾薬本庫（佐世保要塞及び関連施設）,,長崎県佐世保市
1460,35,59,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2435/,未指定非公開・一般立入禁止,馬川兵舎跡・演習砲台跡（佐世保要塞及び関連施設）,,長崎県佐世保市
1461,35,60,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2436/,未指定限定見学可（日時指定・要事前予約等）,小首砲台跡・地区司令所跡（佐世保要塞及び関連施設）,,長崎県佐世保市
1462,35,61,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2437/,未指定非公開・一般立入禁止,高後崎砲台跡（佐世保要塞及び関連施設）,,長崎県佐世保市
1463,35,62,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2438/,未指定外観のみ見学可,平瀬煉瓦倉庫群,,長崎県佐世保市
1464,35,63,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2439/,未指定外観のみ見学可,立神煉瓦倉庫群,,長崎県佐世保市
1465,35,64,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2440/,未指定外観のみ見学可,前畑火薬庫,,長崎県佐世保市
1466,35,65,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2441/,未指定,南風崎トンネル,,長崎県佐世保市
1467,35,66,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2442/,未指定,清水の瀬橋梁,,長崎県佐世保市
1468,35,67,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2443/,未指定非公開・一般立入禁止,佐世保鎮守府水道施設群,,長崎県佐世保市
1469,35,68,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2444/,未指定外観のみ見学可,佐世保市水道局水道施設群,,長崎県佐世保市
1470,35,69,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2445/,未指定外観のみ見学可,干尽倉庫群,,長崎県佐世保市
1471,35,70,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2446/,未指定,九州旅客鉄道（株）鉄道施設群,,長崎県佐世保市
1472,35,71,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2447/,未指定（一部国登録）,松浦鉄道（株）鉄道施設群,,長崎県佐世保市
1473,35,72,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2448/,未指定,田島岳高射砲台跡（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1474,35,73,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2449/,未指定,大崎高射砲台跡（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1475,35,74,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2450/,未指定,田島岳空戦指揮所跡（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1476,35,75,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2451/,未指定,高島番岳高射砲台跡（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1477,35,76,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2452/,未指定,八天岳高射砲台跡（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1478,35,77,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2453/,未指定,黒島名切砲台跡（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1479,35,78,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2454/,未指定,無窮洞（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1480,35,79,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2455/,未指定,戸尾市場（海軍防備隊、警備隊砲台群）,,長崎県佐世保市
1481,35,80,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2456/,未指定外観のみ見学可,佐世保重工業（株）佐世保造船所（旧佐世保海軍工廠）施設群,,長崎県佐世保市
1482,35,81,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2457/,未指定限定見学可（日時指定・要事前予約等）,佐世保鎮守府庁、海兵団関連施設群,,長崎県佐世保市
1483,35,82,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/2458/,未指定,佐世保鎮守府関連記念碑群,,長崎県佐世保市
